Target gene,Percent.Peptide,Amino.Acid.Cut.position,score_drug_gene_rank,score_drug_gene_threshold,predictions,A_18,C_20,C_24,G_18,G_24,G_28,T_22,T_23,T_24,AC_21,GA_24,GG_20,TG_23,TT_21,TT_23,GGG_26,TGG_25,TTC_22,TTG_24,TTT_22,GTGG_24,TGGG_25,TTTG_23,GC_Count,A_Count,G_Count
CD15,25.85,137,0.018315018,0,0.222006667,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,1,18
TADA2B,18.57,78,0.778947368,0,0.458569118,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,5,12
CD15,24.34,129,0.47985348,0,0.402385261,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,13
NF2,57.98,345,0.233183857,0,0.4994756657,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,19,8,12
CD15,62.08,329,0.234432234,0,0.2606396306,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,4,9
NF2,43.19,257,0.69058296,0,0.608335013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,9
CD28,36.24,79,0.851351351,1,0.6355049014,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,18,7,11
NF2,97.98,583,0.103139013,0,0.2725323026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,10
TADA2B,4.76,20,0.963157895,1,0.6326337971,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22,5,13
NF2,45.38,270,0.511210762,0,0.6501074996,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,9
CD43,5.06,20,0.594202899,0,0.5297375358,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,8
NF1,53.33,1514,0.448369565,0,0.5151179131,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,6
MED12,44.1,960,0.521645022,0,0.5180193853,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,12
MED12,44.1,960,0.659090909,0,0.5180193853,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,6,12
CD15,46.79,248,0.26007326,0,0.415188159,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23,4,10
CD43,68.35,270,0.528985507,0,0.569270193,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,21,1,11
MED12,13.05,284,0.195887446,0,0.5019430017,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,9
MED12,13.05,284,0.252164502,0,0.5019430017,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,9
NF1,92.71,2632,0.889945652,1,0.4877856986,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,11,8,6
CD28,55.96,122,0.756756757,0,0.6168221541,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,17,5,11
NF1,50.12,1423,0.34375,0,0.5333540357,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,4
NF1,60.9,1729,0.846467391,1,0.5757973232,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,9
NF1,74.46,2114,0.516304348,0,0.5436448045,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,17,8,11
NF1,3.52,100,0.389945652,0,0.3489044057,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,11,4,5
TADA1,81.49,273,0.47706422,0,0.5193796742,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5,5
CD45,91.5,1034,0.696750903,0,0.5311632239,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,6,11
MED12,80.52,1753,0.562770563,0,0.5532599467,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,13
MED12,80.52,1753,0.448051948,0,0.5532599467,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,13
CD33,20.33,74,0.554112554,0,0.4772156821,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,5,9
NF1,53.89,1530,0.293478261,0,0.5375382797,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12,9,9
NF1,14.97,425,0.779891304,0,0.5366309547,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,15,3,8
CD15,91.89,487,0.626373626,0,0.4794850292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,3,8
TADA1,90.15,302,0.385321101,0,0.4988098243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,5
NF1,70.31,1996,0.994565217,1,0.6111133481,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,12,6
H2-K,67.21,248,0.201183432,0,0.468570076,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,5,6
CD13,80.25,776,0.181318681,0,0.432245405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,7
MED12,32.25,702,0.404761905,0,0.4377298221,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,7
MED12,32.25,702,0.272727273,0,0.4377298221,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,7
CD45,91.42,1033,0.444043321,0,0.3876742611,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,17,8,9
HPRT1,58.26,127,0.421875,0,0.6022523377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,5
CD13,70.84,685,0.82967033,1,0.6235739862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,8
NF1,18.84,535,0.623641304,0,0.6757974136,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,10
CD13,65.36,632,0.876923077,1,0.6199900807,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,6
CD45,46.73,528,0.534296029,0,0.4967147573,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,10,8
CD45,73.19,827,0.086642599,0,0.2709938238,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,8,5
TADA2B,82.86,348,0.163157895,0,0.463449927,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,8,11
CD45,30.44,344,0.014440433,0,0.2161458312,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,4
CCDC101,94.2,276,0.899328859,1,0.4824800969,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,8,11
CUL3,27.34,210,0.051948052,0,0.2539283424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,5
NF1,54.63,1551,0.63451087,0,0.5728095229,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,4,10
CD5,5.26,26,0.723849372,0,0.549706366,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,4,11
CCDC101,87.37,256,0.214765101,0,0.3692260474,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,7
CD15,50.94,270,0.355311355,0,0.6682417241,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,5,13
CD13,59.88,579,0.334065934,0,0.5261069365,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,8
MED12,98.25,2139,0.025974026,0,0.0956853824,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20,4,11
MED12,98.25,2139,0.162337662,0,0.0956853824,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20,4,11
H2-K,56.91,210,0.804733728,1,0.6146984371,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,11
TADA1,9.25,31,0.770642202,0,0.3497423114,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,7,5
CD13,35.47,343,0.263736264,0,0.3749097262,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,18,6,12
MED12,18.51,403,0.964285714,1,0.4908257863,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,4,13
MED12,18.51,403,0.963203463,1,0.4908257863,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,4,13
CCDC101,51.88,152,0.879194631,1,0.6913700662,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,19,5,10
NF2,67.73,403,0.479820628,0,0.6170075212,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,7,10
NF1,23.92,679,0.017663043,0,0.2497066446,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,14
CD5,19.43,96,0.958158996,1,0.6108563693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,11
CD13,52.22,505,0.764835165,0,0.6730228042,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,6,14
MED12,43.09,938,0.441558442,0,0.4844187302,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,18,5,12
MED12,43.09,938,0.423160173,0,0.4844187302,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,18,5,12
H2-K,27.91,103,0.556213018,0,0.5285519043,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,4,11
CD43,34.94,138,0.297101449,0,0.4802767343,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,5,10
MED12,24.8,540,0.883116883,1,0.6843248542,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,14,4,9
MED12,24.8,540,0.91991342,1,0.6843248542,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,14,4,9
NF1,25.33,719,0.592391304,0,0.5292220033,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,7,9
CD13,67.74,655,0.904395604,1,0.677912632,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,10
NF1,28.5,809,0.711956522,0,0.578091345,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,7
MED12,6.11,133,0.764069264,0,0.6022966503,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,14,7,8
MED12,6.11,133,0.841991342,1,0.6022966503,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,14,7,8
CD45,57.35,648,0.451263538,0,0.48191373,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,6,9
MED12,6.25,136,0.502164502,0,0.4306200806,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,5
MED12,6.25,136,0.417748918,0,0.4306200806,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,5
CD5,22.27,110,0.949790795,1,0.7522305948,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,17,4,8
CD13,26.47,256,0.275824176,0,0.4191174054,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,15
MED12,80.06,1743,0.224025974,0,0.374233194,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,19,3,11
MED12,80.06,1743,0.239177489,0,0.374233194,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,19,3,11
NF1,86.9,2467,0.349184783,0,0.4438182212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,9,3
CD43,22.28,88,0.760869565,0,0.4593662976,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,3,8
HPRT1,24.77,54,0.71875,0,0.6112246117,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,10
TADA2B,70.48,296,0.615789474,0,0.5063159787,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,7
CD13,15.2,147,0.054945055,0,0.3202667489,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,18,4,13
CCDC101,26.62,78,0.959731544,1,0.6256726837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,9
CD13,60.29,583,0.079120879,0,0.6021587681,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,12,6,8
NF1,5.6,159,0.653532609,0,0.5451135989,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,6
NF1,93.13,2644,0.464673913,0,0.3524489037,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,10,6
CD5,43.12,213,0.389121339,0,0.4733350644,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,4,7
NF2,24.87,148,0.843049327,1,0.4867384017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,3,7
CD45,40.27,455,0.577617329,0,0.5945491803,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,14,10,11
NF2,65.71,391,0.64573991,0,0.7852936013,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,9,11
MED12,53.97,1175,0.995670996,1,0.6547343437,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,16,9,13
MED12,53.97,1175,0.970779221,1,0.6547343437,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,16,9,13
NF1,35.01,994,0.039402174,0,0.3696974012,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,11,6
HPRT1,63.3,138,0.296875,0,0.5258598982,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,9,11,6
MED12,53.61,1167,0.984848485,1,0.7266640689,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,11
MED12,53.61,1167,0.951298701,1,0.7266640689,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,7,11
MED12,4.69,102,0.711038961,0,0.4642704912,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14,10,8
MED12,4.69,102,0.737012987,0,0.4642704912,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,14,10,8
CD33,30.22,110,0.792207792,0,0.5954710415,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,6,5
H2-K,41.46,153,0.544378698,0,0.6999763176,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,17,10,9
NF2,59.66,355,0.686098655,0,0.5861613236,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,17,9,13
CD13,65.98,638,0.793406593,0,0.4965762006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,10,12
NF2,91.76,546,0.295964126,0,0.5131477836,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,12,6
NF1,55.02,1562,0.392663043,0,0.5868524115,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,8,9
NF1,63.19,1794,0.986413043,1,0.5496458141,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,8
CD5,23.48,116,0.171548117,0,0.4937364678,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12,5,9
NF1,4.12,117,0.076086957,0,0.241743385,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,14,9,11
CD15,39.62,210,0.600732601,0,0.5090516215,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,13
NF1,63.65,1807,0.907608696,1,0.5485418241,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,4,12
MED12,36.06,785,0.66017316,0,0.5385123777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,8
MED12,36.06,785,0.608225108,0,0.5385123777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,8
CD13,72.39,700,0.548351648,0,0.3828527628,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18,6,11
HPRT1,88.99,194,0.25,0,0.475319436,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,9,6
CD13,35.57,344,0.182417582,0,0.3822893541,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,17,5,10
NF1,85.77,2435,0.24048913,0,0.5776055026,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,13,10,8
NF1,87.14,2474,0.783967391,0,0.542282222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,8
NF2,33.45,199,0.721973094,0,0.5407001575,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,6,8
CUL3,63.93,491,0.61038961,0,0.5388353973,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,7
NF1,68.51,1945,0.52173913,0,0.3953542713,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,9,9,6
CD33,48.35,176,0.818181818,1,0.6912171347,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,12
NF1,26.21,744,0.94701087,1,0.7493991914,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,9,7
NF2,87.06,518,0.520179372,0,0.5056522366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,9,8
CCDC101,45.73,134,0.604026846,0,0.4276947372,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,5,10
CD13,56.46,546,0.871428571,1,0.5489910333,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,6,11
CD15,73.02,387,0.523809524,0,0.4062551796,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21,3,13
CD13,49.43,478,0.720879121,0,0.6774965962,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,7
TADA1,57.61,193,0.165137615,0,0.5610752704,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,8
CD28,45.87,100,0.905405405,1,0.6399623144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,9
HPRT1,91.28,199,0.265625,0,0.406645462,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,9,5
CD45,11.15,126,0.624548736,0,0.5568619065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,5
NF1,22.44,637,0.258152174,0,0.4540403391,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,6
CD45,50.09,566,0.754512635,0,0.6158451849,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,11
MED12,12.31,268,0.70995671,0,0.6111565256,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,7,11
MED12,12.31,268,0.716450216,0,0.6111565256,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,7,11
MED12,32.48,707,0.41991342,0,0.6301375662,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,11
MED12,32.48,707,0.44047619,0,0.6301375662,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,11
TADA1,13.73,46,0.28440367,0,0.5194851447,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,8,9
NF2,18.15,108,0.497757848,0,0.5437057734,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,15,8,10
CD5,48.79,241,0.418410042,0,0.6109769226,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,5,10
NF2,1.51,9,0.470852018,0,0.5547627323,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,16,8,10
CUL3,50,384,0.909090909,1,0.5956476838,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,10,10
CD13,18.82,182,0.38021978,0,0.5572006409,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,17,8,14
CUL3,1.3,10,0.590909091,0,0.4696609389,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,11
CD45,75.84,857,0.054151625,0,0.1482839654,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,14,6,5
CD33,29.95,109,0.971861472,1,0.7088992348,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,7,11
NF2,0.34,2,0.165919283,0,0.4193155586,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,3,12
H2-K,79.67,294,0.147928994,0,0.4056314587,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,9
H2-K,19.51,72,0.74556213,0,0.5487773111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,21,5,15
NF2,24.71,147,0.811659193,1,0.5648274151,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,9
CD5,27.13,134,0.891213389,1,0.6209059154,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,11
CD5,52.23,258,0.142259414,0,0.2389498659,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,24,2,11
MED12,72.67,1582,0.627705628,0,0.5746944681,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,14,6,7
MED12,72.67,1582,0.574675325,0,0.5746944681,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,14,6,7
MED12,54.2,1180,0.887445887,1,0.6142960227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,12
MED12,54.2,1180,0.779220779,0,0.6142960227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,12
MED12,41.85,911,0.807359307,1,0.607118566,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,7
MED12,41.85,911,0.836580087,1,0.607118566,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,7
NF2,2.52,15,0.457399103,0,0.5986662954,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,8,8
NF2,64.37,383,0.417040359,0,0.6099839641,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,18,5,12
MED12,16.4,357,0.456709957,0,0.5476675856,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,8,11
MED12,16.4,357,0.520562771,0,0.5476675856,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,8,11
CD13,5.07,49,0.231868132,0,0.353866135,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,22,4,17
CD43,54.94,217,0.34057971,0,0.5560136696,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,18,9,9
NF1,40.44,1148,0.35326087,0,0.5754553337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,8
THY1,50.62,82,0.64516129,0,0.5552733467,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16,6,13
CD15,32.45,172,0.714285714,0,0.6629418277,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,11
CCDC101,86.69,254,0.651006711,0,0.5645546092,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,21,5,8
NF1,42.55,1208,0.895380435,1,0.7062247275,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,15,6,12
H2-K,33.6,124,0.402366864,0,0.6643714338,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,4,12
MED12,39.09,851,0.119047619,0,0.3705481114,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,17,6,8
MED12,39.09,851,0.130952381,0,0.3705481114,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,17,6,8
