,gene,result,rank,azimuth,crisprpred
3088,NF1,0,0.203804348,0.5358945842,-0.0021879642
3089,NF1,0,0.57201087,0.5501493265,0.1977566163
3094,NF1,0,0.452445652,0.3694980129,0.1058426608
3108,NF1,0,0.597826087,0.4027198145,0.2544218005
3132,NF1,1,0.883152174,0.5332377595,0.1477660431
3138,NF1,1,0.827445652,0.6251594111,0.431663828
3145,NF1,0,0.707880435,0.5730556934,0.0494722886
3165,NF1,0,0.686141304,0.6388664095,0.144806664
3166,NF1,0,0.307065217,0.3728639648,0.2336251345
3167,NF1,0,0.604619565,0.6556939121,0.2076703503
3182,NF1,0,0.764945652,0.559652061,0.0186470528
3183,NF1,0,0.713315217,0.6002478239,0.2954933753
3227,NF1,0,0.769021739,0.667748291,0.4244737163
3246,NF1,0,0.457880435,0.2879230106,0.0200118047
3288,NF1,0,0.59375,0.5890605489,0.3069927138
3296,NF1,0,0.17798913,0.249418014,0.2783688953
3310,NF1,0,0.104619565,0.2042585526,-0.0659847667
3324,NF1,0,0.691576087,0.5490810261,0.4766659528
3341,NF1,1,0.99048913,0.7174208536,0.6316785689
3345,NF1,0,0.600543478,0.580018088,0.6828179679
3349,NF1,0,0.5625,0.6940702255,0.2193356867
3353,NF1,0,0.688858696,0.528734243,0.1284652367
3361,NF1,0,0.133152174,0.4259499985,0.1080438136
3362,NF1,1,0.938858696,0.7369223039,0.1696537538
3367,NF1,0,0.388586957,0.4481340623,0.3797702758
3372,NF1,0,0.001358696,0.1863206455,0.2699113016
3378,NF1,0,0.089673913,0.2004766098,0.3696822135
3382,NF1,1,0.872282609,0.5736806511,0.3811837736
3384,NF1,0,0.78125,0.6977182753,0.0939534081
3387,NF1,0,0.578804348,0.4659722761,0.3001143646
3388,NF1,0,0.066576087,0.2389258738,0.1671982607
3391,NF1,1,0.967391304,0.6530999104,0.310249711
3404,NF1,0,0.210597826,0.401583055,0.1222740947
3406,NF1,0,0.763586957,0.5004331832,-0.0196568273
3440,NF1,0,0.139945652,0.5814690483,-0.2434583078
3444,NF1,0,0.270380435,0.402125156,0.2043429546
3451,NF1,0,0.449728261,0.7449289406,0.0926601798
3455,NF1,0,0.373641304,0.661253205,0.1069879954
3456,NF1,0,0.288043478,0.2339397166,0.0152567441
3461,NF1,0,0.705163043,0.5025008594,0.2398892903
3468,NF1,0,0.213315217,0.5430230172,0.0746103029
3476,NF1,0,0.198369565,0.3244394841,0.004101896
3478,NF1,0,0.131793478,0.4001344842,0.0584996122
3479,NF1,0,0.205163043,0.5137077699,0.3065219425
3480,NF1,0,0.745923913,0.5357811016,-0.0225890371
3491,NF1,0,0.289402174,0.3107757207,0.1884543365
3508,NF1,0,0.402173913,0.4081894562,0.0152186983
3513,NF1,0,0.714673913,0.6074832629,0.3275185268
3520,NF1,0,0.67798913,0.4403701365,0.4271347695
3521,NF1,0,0.629076087,0.3783647379,-0.1587684781
3525,NF1,0,0.539402174,0.5006539138,0.1528160169
3536,NF1,0,0.722826087,0.503167349,-0.0854315741
3577,NF1,0,0.375,0.3317388729,-0.0713491448
3585,NF1,0,0.042119565,0.261120289,-0.1135561312
3590,NF1,0,0.440217391,0.4988626323,0.1492350988
3592,NF1,0,0.012228261,0.4075787838,0.2361515204
3603,NF1,0,0.418478261,0.4684415821,-0.0680897301
3607,NF1,0,0.451086957,0.4257880283,0.0819713417
3608,NF1,0,0.123641304,0.2302651891,-0.124313341
3613,NF1,0,0.703804348,0.5690990133,-0.0289516867
3614,NF1,0,0.77173913,0.6005129156,0.192925573
3616,NF1,0,0.222826087,0.4673331536,-0.007904262
3619,NF1,0,0.138586957,0.2710005376,0.1733556568
3630,NF1,0,0.548913043,0.5239581009,0.0691411315
3650,NF1,1,0.96875,0.3822494531,0.4015792168
3670,NF1,1,0.945652174,0.5854256949,0.4936265757
3672,NF1,1,0.922554348,0.6178929468,0.5497061473
3673,NF1,0,0.158967391,0.3978794849,-0.0461594348
3711,NF1,0,0.527173913,0.5301378835,0.2757574359
3729,NF1,0,0.160326087,0.0682554534,0.0798789922
3733,NF1,1,0.807065217,0.6220119514,0.1933269608
3738,NF1,0,0.027173913,0.5331609708,-0.0510392338
3746,NF1,0,0.701086957,0.6786413795,0.4045352419
3756,NF1,0,0.30298913,0.4701119199,0.2824564819
3770,NF1,1,0.970108696,0.5229114693,0.510123154
3771,NF1,0,0.54076087,0.4897050035,0.2133088675
3799,NF1,0,0.758152174,0.6885071114,0.5463173135
3800,NF1,0,0.370923913,0.5272510628,0.0041188043
3808,NF1,1,0.944293478,0.562460862,0.3333685561
3813,NF1,0,0.635869565,0.2193084265,0.4029789963
3815,NF1,0,0.60326087,0.5828301728,0.2753711593
3816,NF1,1,0.949728261,0.5809718301,0.2738090543
3825,NF1,0,0.235054348,0.4524220397,0.4330331779
3829,NF1,1,0.980978261,0.7002459451,0.491521871
3831,NF1,0,0.14673913,0.4110028076,-0.0663071295
3838,NF1,0,0.36548913,0.5579950153,0.2457539677
3847,NF1,0,0.49048913,0.6207382365,0.6350267812
3861,NF1,0,0.627717391,0.5983729305,0.2120444129
3871,NF1,0,0.467391304,0.5206168179,0.2809283399
3877,NF1,0,0.080163043,0.4297366461,0.0340268883
3903,NF1,0,0.09375,0.1659850779,0.0684359154
3907,NF1,0,0.069293478,0.3607079598,0.0107520297
3908,NF1,0,0.175271739,0.3154127824,0.2755649035
3913,NF1,0,0.618206522,0.5271078833,0.2669079034
3919,NF1,0,0.642663043,0.7131936465,0.1857194457
3937,NF1,0,0.25951087,0.4473736977,-0.0222449124
3939,NF1,0,0.112771739,0.2062636109,0.0639583367
3940,NF1,0,0.248641304,0.5849007673,0.347086369
3942,NF1,0,0.006793478,0.2942176043,0.0824849701
3944,NF1,0,0.676630435,0.4309784914,0.209499601
3951,NF1,1,0.987771739,0.5849577106,0.149831721
3955,NF1,0,0.002717391,0.2450694618,0.1316653236
3958,NF1,0,0.05298913,0.3689962747,-0.1133221954
3968,NF1,0,0.038043478,0.1835723287,-0.2116658534
3984,NF1,1,0.831521739,0.6025222667,0.4130138758
3985,NF1,0,0.735054348,0.6027030627,0.1480249892
4041,NF1,1,0.963315217,0.7371443448,0.518146442
4042,NF1,1,0.845108696,0.5853732579,0.2269684922
4047,NF1,0,0.013586957,0.1620514592,-0.0093963663
4048,NF1,0,0.480978261,0.4656050715,0.2643687832
4052,NF1,0,0.108695652,0.536536295,0.2170701394
4059,NF1,1,0.891304348,0.7503101078,0.3920613629
4073,NF1,0,0.184782609,0.273421292,0.283569051
4074,NF1,0,0.275815217,0.4728722321,-0.2488685703
4076,NF1,0,0.794836957,0.5239638986,-0.0513118086
4077,NF1,0,0.221467391,0.2757203844,0.0421626186
4097,NF1,1,0.862771739,0.5348569893,0.4174755623
4104,NF1,0,0.673913043,0.4428181154,-0.0501221522
4107,NF1,1,0.9375,0.5998563669,0.4257253677
4108,NF1,0,0.631793478,0.6657319815,0.2430257184
4111,NF1,0,0.327445652,0.5463577332,-0.0709673974
4116,NF1,1,0.953804348,0.6314878107,0.3352572997
4117,NF1,0,0.762228261,0.6023377325,-0.1419995633
4121,NF1,0,0.519021739,0.6155817951,0.30353225
4123,NF1,0,0.387228261,0.409431234,0.2789514186
4125,NF1,0,0.720108696,0.5426523323,0.2165891608
4126,NF1,0,0.051630435,0.2739072282,0.2037275838
4137,NF1,0,0.743206522,0.4968929312,0.1538569211
4138,NF1,0,0.190217391,0.2747575178,0.1660570731
4140,NF1,0,0.766304348,0.3375582292,0.2596138561
4143,NF1,1,0.860054348,0.6585490701,0.4562448754
4144,NF1,0,0.410326087,0.3481049674,0.1992157416
4148,NF1,0,0.529891304,0.3939767958,-0.0735073465
4154,NF1,0,0.570652174,0.6136526476,0.0667491678
4158,NF1,0,0.342391304,0.4563721628,0.2518376375
4160,NF1,0,0.354619565,0.3077733972,0.1167848349
4162,NF1,0,0.161684783,0.2083755219,-0.1067094397
4167,NF1,0,0.671195652,0.3300202277,-0.0996183014
4172,NF1,0,0.47826087,0.6337542379,0.3135386706
4177,NF1,1,0.811141304,0.5421178932,0.2986091147
4180,NF1,0,0.350543478,0.5088522383,0.1446676367
4181,NF1,0,0.482336957,0.4604008494,-0.1376225057
4183,NF1,0,0.10326087,0.154968179,0.3658516252
4187,NF1,1,0.826086957,0.6914803406,0.4074361241
4189,NF1,0,0.285326087,0.4643450505,0.4586350992
4195,NF1,1,0.854619565,0.6053263807,0.6238738592
4208,NF1,0,0.725543478,0.5789158418,0.0019116755
4211,NF1,0,0.105978261,0.5013111642,0.162944294
4215,NF1,0,0.267663043,0.2191803292,-0.0595475976
4217,NF1,0,0.619565217,0.5698028625,0.4294657925
4221,NF1,1,0.972826087,0.4989272218,0.4785170205
4235,NF1,0,0.129076087,0.6208855619,-0.0712166027
4245,NF1,1,0.904891304,0.5849257825,0.5330469854
4251,NF1,1,0.861413043,0.6517613724,0.2330138472
4254,NF1,0,0.71875,0.6571196634,0.2695746322
4260,NF1,0,0.004076087,0.3559177698,0.0669276371
4265,NF1,0,0.336956522,0.5745001165,0.4756427164
4269,NF1,1,0.903532609,0.6478188014,0.5498702517
4271,NF1,0,0.188858696,0.6666672349,0.1987073384
4275,NF1,0,0.372282609,0.4328048923,0.5599942122
4282,NF1,0,0.28125,0.4514592527,-0.1071090344
4300,NF1,0,0.607336957,0.4400607104,-0.105726028
4309,NF1,1,0.914402174,0.5605684879,0.3917622552
4310,NF1,0,0.675271739,0.7242901205,0.4700378906
4311,NF1,0,0.057065217,0.1713570373,0.2246068851
4312,NF1,0,0.202445652,0.3519613535,0.3580878458
4325,NF1,0,0.351902174,0.595362739,0.3640813138
4328,NF1,0,0.501358696,0.6116642474,0.4538473951
4330,NF1,0,0.438858696,0.4317249305,0.4287595017
4346,NF1,0,0.561141304,0.5845622083,0.2744547245
4364,NF1,1,0.830163043,0.5985131964,0.3886051524
4365,NF1,0,0.029891304,0.2376248914,0.0051160269
4371,NF1,0,0.616847826,0.6132148804,0.3616875266
4372,NF1,0,0.400815217,0.5821711769,0.1931914852
4374,NF1,0,0.167119565,0.2309445527,0.5569076128
4376,NF1,0,0.347826087,0.6005369308,0.3981183686
4377,NF1,1,0.836956522,0.535849435,0.5894114845
4394,NF1,0,0.243206522,0.3287889241,0.160301837
4400,NF1,0,0.183423913,0.257928303,0.4192051794
4411,NF1,0,0.486413043,0.4659095824,0.1746758801
4417,NF1,0,0.357336957,0.5304947672,-0.2627235433
4418,NF1,1,0.948369565,0.7171734263,0.515904152
4421,NF1,0,0.639945652,0.5192852747,-0.0410094941
4422,NF1,0,0.154891304,0.4119147429,0.0737405041
4423,NF1,0,0.751358696,0.7929740522,0.5515681426
4430,NF1,0,0.423913043,0.5546522342,-0.0501461348
4443,NF1,0,0.755434783,0.5028040204,0.0570324157
4447,NF1,1,1,0.5159851044,0.5233810143
4455,NF1,1,0.955163043,0.5723969034,0.3597014604
4460,NF1,0,0.169836957,0.3440692006,0.2333803893
4464,NF1,0,0.38451087,0.6627971411,0.0398365606
4471,NF1,0,0.398097826,0.4626099364,0.1779247078
4483,NF1,0,0.566576087,0.5843826673,-0.0198116116
4486,NF1,0,0.153532609,0.2492258388,0.1274899428
4490,NF1,0,0.679347826,0.6667824464,0.1160987399
4491,NF1,0,0.64673913,0.5084503104,-0.1643993554
4517,NF1,0,0.448369565,0.5151179131,0.276135466
4524,NF1,1,0.889945652,0.4877856986,0.2443412242
4526,NF1,0,0.34375,0.5333540357,0.1125728082
4527,NF1,1,0.846467391,0.5757973232,0.4071773398
4528,NF1,0,0.516304348,0.5436448045,0.1875540923
4529,NF1,0,0.389945652,0.3489044057,-0.0499888087
4535,NF1,0,0.293478261,0.5375382797,0.2922642046
4536,NF1,0,0.779891304,0.5366309547,-0.0196010119
4539,NF1,1,0.994565217,0.6111133481,0.459952942
4547,NF1,0,0.623641304,0.6757974136,0.3430683618
4555,NF1,0,0.63451087,0.5728095229,0.0422757139
4569,NF1,0,0.017663043,0.2497066446,-0.1240666266
4578,NF1,0,0.592391304,0.5292220033,0.3250009286
4580,NF1,0,0.711956522,0.578091345,0.4035421789
4590,NF1,0,0.349184783,0.4438182212,0.2241581741
4597,NF1,0,0.653532609,0.5451135989,0.4950432667
4598,NF1,0,0.464673913,0.3524489037,0.180306097
4605,NF1,0,0.039402174,0.3696974012,0.0683120302
4616,NF1,0,0.392663043,0.5868524115,0.3992219252
4617,NF1,1,0.986413043,0.5496458141,0.4130415279
4619,NF1,0,0.076086957,0.241743385,0.1009305587
4621,NF1,1,0.907608696,0.5485418241,0.3721278497
4627,NF1,0,0.24048913,0.5776055026,0.1966736434
4628,NF1,0,0.783967391,0.542282222,0.1839573849
4631,NF1,0,0.52173913,0.3953542713,-0.0585887335
4633,NF1,1,0.94701087,0.7493991914,0.3186917545
4643,NF1,0,0.258152174,0.4540403391,0.4540394953
4676,NF1,0,0.35326087,0.5754553337,-0.2777789168
4680,NF1,1,0.895380435,0.7062247275,0.4094266457
4684,NF1,0,0.19701087,0.3676199526,0.4108452817
4687,NF1,0,0.544836957,0.6225278033,0.1006018108
4693,NF1,0,0.279891304,0.3759690497,0.1620366101
4709,NF1,1,0.979619565,0.5796056391,0.5523360076
4710,NF1,0,0.752717391,0.7485698737,0.3509545994
4716,NF1,0,0.163043478,0.1456853666,0.1467515555
4723,NF1,1,0.805706522,0.2920621585,0.3952273709
4724,NF1,0,0.433423913,0.6505427264,0.7533007235
4729,NF1,0,0.479619565,0.6456178357,-0.02636182
4759,NF1,0,0.596467391,0.4190126819,0.039683494
4765,NF1,0,0.217391304,0.488346515,-0.203387788
4771,NF1,1,0.813858696,0.5218929035,0.1598982126
4800,NF1,0,0.127717391,0.1793587443,-0.1786511609
4804,NF1,0,0.576086957,0.6212886074,0.3530441969
4807,NF1,0,0.737771739,0.636683314,0.3612296277
4810,NF1,0,0.514945652,0.5235219707,0.1671818133
4812,NF1,0,0.648097826,0.6186840525,0.3759677885
4813,NF1,0,0.395380435,0.3401523084,0.2002458017
4820,NF1,0,0.263586957,0.3999114046,0.0099071528
4843,NF1,0,0.305706522,0.5282880663,-0.0206838106
4846,NF1,0,0.095108696,0.0674428371,0.4208297419
4848,NF1,0,0.789402174,0.5586050827,-0.1666299201
4854,NF1,1,0.934782609,0.6994237715,0.5064867636
4862,NF1,0,0.297554348,0.4556204134,0.219632779
4866,NF1,1,0.989130435,0.6998184441,0.4321639678
4867,NF1,0,0.27173913,0.3659838136,0.0252767737
4890,NF1,0,0.497282609,0.4675913598,-0.1433915988
4891,NF1,0,0.085597826,0.4401511564,-0.0919693619
4908,NF1,0,0.20923913,0.3987774802,0.267476151
4923,NF1,0,0.101902174,0.4876051407,0.2939813462
4929,NF1,1,0.83423913,0.515471802,0.4057092235
4931,NF1,0,0.661684783,0.6205543339,0.0226758385
4944,NF1,0,0.1875,0.3651863828,-0.1976547305
4981,NF1,0,0.586956522,0.5961565257,0.6415118781
4982,NF1,0,0.216032609,0.5195217376,0.0376179553
5008,NF1,1,0.824728261,0.6053756687,0.2474666656
5012,NF1,1,0.817934783,0.6625136266,0.4235247135
5014,NF1,1,0.89673913,0.6814071935,0.2423072272
5019,NF1,0,0.019021739,0.2146634578,0.0018064256
5030,NF1,0,0.245923913,0.3460174364,-0.0377001601
5039,NF1,0,0.137228261,0.5035598766,-0.0422583312
5042,NF1,0,0.411684783,0.4259545017,0.390829686
5043,NF1,0,0.036684783,0.4207822334,-0.1253629215
5046,NF1,0,0.684782609,0.5860657746,0.0338171551
5047,NF1,0,0.048913043,0.1022311547,0.0535261114
5053,NF1,0,0.032608696,0.4208198456,0.1054730433
5054,NF1,0,0.404891304,0.2904903868,0.2644250975
5055,NF1,0,0.292119565,0.4709098747,0.3290489402
5056,NF1,1,0.919836957,0.637631242,0.0420184291
5057,NF1,1,0.921195652,0.6534757416,0.4618775556
5063,NF1,0,0.608695652,0.2928941862,0.0291217956
5065,NF1,0,0.050271739,0.1908923531,0.3907446862
5066,NF1,0,0.226902174,0.5253875586,0.5693096757
5069,NF1,1,0.982336957,0.6107374623,0.6704105105
5070,NF1,1,0.898097826,0.5495383156,0.5549469546
5076,NF1,0,0.694293478,0.7161280666,0.2115300751
5083,NF1,0,0.770380435,0.5902827777,0.28962038
5094,NF1,1,0.815217391,0.5441551498,0.3563909751
5095,NF1,0,0.513586957,0.4679036833,0.3953380346
5098,NF1,0,0.152173913,0.1960483738,-0.0167052754
5102,NF1,0,0.74048913,0.4291405681,0.0570496755
5103,NF1,0,0.091032609,0.35899016,-0.2785918272
5104,NF1,0,0.298913043,0.4646493929,0.0105731713
5105,NF1,1,0.866847826,0.596696877,0.4697804533
5115,NF1,0,0.194293478,0.3650528336,-0.1555717534
5116,NF1,0,0.376358696,0.3735349676,0.266857293
5126,NF1,0,0.69701087,0.487148332,0.110136041
5142,NF1,1,0.870923913,0.3887766874,0.0241375961
5143,NF1,0,0.664402174,0.5887356466,-0.1201386748
5148,NF1,1,0.849184783,0.5508521886,0.2320316132
5162,NF1,0,0.485054348,0.4465897925,-0.133916219
5164,NF1,1,0.940217391,0.6628628558,0.4621376763
5165,NF1,0,0.601902174,0.5577902942,0.0260059159
5170,NF1,0,0.070652174,0.0134432531,0.0242682179
5180,NF1,0,0.599184783,0.4059051566,-0.0587902235
5187,NF1,0,0.0625,0.1045026558,0.4050391706
5198,NF1,1,0.960597826,0.7056103339,0.5367810937
5199,NF1,0,0.116847826,0.1749878152,-0.0170281927
5200,NF1,1,0.847826087,0.5419378656,0.2636747204
5204,NF1,0,0.508152174,0.6064755004,0.2740497107
5208,NF1,0,0.394021739,0.3284773926,-0.0703188934
5214,NF1,1,0.800271739,0.3375992348,0.3970547274
5217,NF1,0,0.241847826,0.6396790643,-0.008704611
5224,NF1,0,0.756793478,0.6026526663,0.2529276408
5225,NF1,0,0.114130435,0.2031146325,0.0323494309
5226,NF1,0,0.65625,0.5335050078,-0.0243628242
5235,NF1,0,0.328804348,0.4365767351,0.2752878619
5236,NF1,1,0.918478261,0.5525616264,0.4663369092
5256,NF1,0,0.797554348,0.6864026727,0.3987735665
5258,NF1,0,0.581521739,0.5341112539,0.186238775
5268,NF1,1,0.971467391,0.4379022324,0.4673995407
5271,NF1,0,0.135869565,0.2467383192,0.3870610731
5272,NF1,1,0.998641304,0.5984395663,0.2290169311
5274,NF1,0,0.569293478,0.47864929,0.1528951397
5277,NF1,0,0.047554348,0.0925583416,0.2987453962
5279,NF1,0,0.313858696,0.5753801755,-0.014709146
5283,NF1,0,0.171195652,0.3728321845,-0.2498828211
5285,NF1,0,0.668478261,0.5128565347,0.1932226297
5296,NF1,0,0.00951087,0.592436264,0.2311617324
5297,NF1,0,0.028532609,0.1496935713,0.4309261498
5299,NF1,0,0.326086957,0.5461519678,0.1313743961
5301,NF1,0,0.767663043,0.4834917833,0.2950155183
5302,NF1,0,0.168478261,0.2378138133,-0.0586053121
28,NF2,0,0.632286996,0.6712923254,0.4130437973
37,NF2,0,0.139013453,0.2260444309,-0.0272472073
41,NF2,1,0.937219731,0.7471390019,0.1118768239
50,NF2,0,0.439461883,0.5705774338,0.2069686854
55,NF2,0,0.600896861,0.7274310081,-0.0912377077
70,NF2,0,0.502242152,0.5168211871,0.114293564
72,NF2,0,0.34529148,0.6508489781,0.4409721265
81,NF2,0,0.677130045,0.6506766709,0.0157176467
86,NF2,1,0.874439462,0.5487629834,0.2138758113
107,NF2,1,0.892376682,0.6858054223,0.5065909276
145,NF2,0,0.587443946,0.632692759,0.295820438
149,NF2,0,0.340807175,0.3924092307,0.1894743596
153,NF2,0,0.219730942,0.3535182197,-0.0778376151
186,NF2,1,0.995515695,0.5779059576,0.2904812763
225,NF2,0,0.641255605,0.5246322274,-0.1422534594
227,NF2,0,0.524663677,0.4132632089,0.2961681897
235,NF2,0,0.098654709,0.3315135794,0.284011833
258,NF2,0,0.107623318,0.2873356144,0.0925850656
390,NF2,0,0.053811659,0.1921478362,-0.2482391253
429,NF2,0,0.65470852,0.4782534137,0.0152917223
447,NF2,1,0.99103139,0.6961492872,0.1904861027
526,NF2,1,0.955156951,0.6243285619,0.1734364754
561,NF2,0,0.596412556,0.5482999118,0.0391343301
621,NF2,0,0.215246637,0.5084282241,0.0527012925
623,NF2,0,0.376681614,0.4885459284,0.0139585721
649,NF2,0,0.488789238,0.629734309,0.0785529455
653,NF2,1,0.869955157,0.5883621446,0.0407092207
668,NF2,1,0.941704036,0.4536759785,0.3061229779
681,NF2,0,0.01793722,0.2682770438,0.3337704107
701,NF2,0,0.367713004,0.5219837322,0.0362737464
723,NF2,1,0.802690583,0.4160757265,0.2123873085
747,NF2,0,0.33632287,0.5474669853,0.0848159
750,NF2,0,0.058295964,0.3900224093,-0.0295803582
780,NF2,0,0.399103139,0.5787539442,0.0490715718
813,NF2,0,0.085201794,0.4126253601,0.3704908128
829,NF2,0,0.174887892,0.4004999377,0.0548151927
859,NF2,0,0.390134529,0.4378272845,0.0851032872
927,NF2,0,0.695067265,0.5531385335,0.1482277134
928,NF2,0,0.533632287,0.5964276943,0.2381445496
957,NF2,0,0.264573991,0.4872668015,0.1572701508
982,NF2,0,0.762331839,0.5515281895,0.2005829688
997,NF2,1,0.986547085,0.7921876193,0.5376837115
1005,NF2,1,0.860986547,0.4434347917,0.0909928061
1047,NF2,0,0.739910314,0.5652450165,-0.0354174804
1089,NF2,0,0.32735426,0.4294600657,-0.1607556176
1100,NF2,1,0.829596413,0.5692806238,0.5976872368
1112,NF2,0,0.515695067,0.3537094941,-0.059577508
1120,NF2,0,0.188340807,0.2523361663,0.0309492787
1136,NF2,0,0.228699552,0.3188919333,-0.000839128
1150,NF2,1,0.883408072,0.6646030662,0.466286285
1195,NF2,0,0.062780269,0.0856387366,0.0003672655
1205,NF2,0,0.304932735,0.6107568594,0.0450662256
1215,NF2,0,0.430493274,0.5998691343,-0.1848155278
1229,NF2,0,0.022421525,0.3244642731,0.2857065452
1234,NF2,0,0.735426009,0.5435340188,-0.0143065571
1242,NF2,1,0.914798206,0.516775484,0.5125148544
1244,NF2,0,0.201793722,0.3385770571,0.0851705729
1288,NF2,1,1,0.5350422349,0.1618042354
1290,NF2,1,0.816143498,0.6141462452,0.382603242
1346,NF2,0,0.183856502,0.4801438338,0.1022224709
1360,NF2,0,0.793721973,0.5541807408,0.1621289956
1537,NF2,1,0.820627803,0.759972161,0.5286515783
1539,NF2,0,0.246636771,0.6138875358,0.2559356335
1552,NF2,0,0.170403587,0.554306697,0.2563248223
1566,NF2,0,0.529147982,0.5535146886,0.279819128
1586,NF2,0,0.6367713,0.5855128035,0.0885140996
1620,NF2,0,0.197309417,0.423124184,0.0640678802
1637,NF2,1,0.923766816,0.7794344968,0.3082316723
1664,NF2,0,0.251121076,0.4240360941,0.1174624518
1707,NF2,0,0.179372197,0.4204578368,0.2941662554
1709,NF2,0,0.381165919,0.5526822571,0.2349505382
1746,NF2,0,0.668161435,0.5382084129,-0.0458425666
1776,NF2,0,0.66367713,0.4613500467,0.0733311433
1784,NF2,0,0.726457399,0.6392410627,-0.1112399664
1862,NF2,0,0.506726457,0.400222859,-0.0221934351
1934,NF2,0,0.112107623,0.2487117342,0.1420909196
1939,NF2,0,0.69955157,0.4560100828,0.223646094
1941,NF2,1,0.856502242,0.5999836645,0.4385841638
1958,NF2,0,0.757847534,0.5674862093,0.0985905477
1967,NF2,0,0.556053812,0.5204292889,-0.0467213967
2032,NF2,0,0.753363229,0.5501949068,0.063163305
2042,NF2,1,0.928251121,0.6689398002,0.3058041357
2053,NF2,0,0.282511211,0.3794331373,-0.0436099309
2056,NF2,0,0.291479821,0.6044002172,0.2359582509
2061,NF2,0,0.286995516,0.450348998,0.2693490416
2113,NF2,0,0.426008969,0.5787019321,0.0541272554
2185,NF2,0,0.31838565,0.3128435408,-0.1412878976
2199,NF2,0,0.68161435,0.5601481218,0.0442006521
2265,NF2,0,0.273542601,0.4748466388,-0.1475453644
2292,NF2,0,0.00896861,0.2474596861,-0.0785678543
2320,NF2,0,0.067264574,0.1836180022,-0.0112374229
2322,NF2,0,0.080717489,0.2754099607,-0.2266968538
2329,NF2,0,0.408071749,0.5840963438,0.1166692441
2346,NF2,0,0.708520179,0.5808032814,0.2981588245
2365,NF2,0,0.143497758,0.3463220931,0.032653159
2372,NF2,0,0.748878924,0.5046760264,-0.2403954317
2377,NF2,0,0.147982063,0.2542103959,-0.0401413865
2392,NF2,0,0.161434978,0.2485860156,0.2538888397
2420,NF2,0,0.125560538,0.2932757606,-0.0633945152
2424,NF2,0,0.412556054,0.5005550262,-0.3398738685
2437,NF2,0,0.775784753,0.4472522237,0.1980466703
2451,NF2,1,0.98206278,0.6239110772,0.3028086097
2497,NF2,0,0.322869955,0.3797693516,-0.0186201938
2533,NF2,0,0.206278027,0.4652326258,0.1357814266
2542,NF2,0,0.031390135,0.1496321954,0.0505013738
2570,NF2,0,0.02690583,0.1806425376,0.2075863988
2581,NF2,0,0.089686099,0.262853636,0.0669582465
2591,NF2,0,0.269058296,0.4955545071,0.0612923099
2602,NF2,0,0.789237668,0.517574125,0.1829597157
2603,NF2,0,0.475336323,0.4671308259,0.0613993488
